Chapter #,Chapter Name,BlockL1_Id,BlockL1,BlockL2_Id,BlockL2,code,Category,synonymous,synonymous DSM - 5,Defination,ClassKind,DepthInKind
9,Diseases of the visual system,BlockL1-9C6,- Glaucoma or glaucoma suspect,,,9C61,- - Glaucoma,,,,category,1
9,Diseases of the visual system,BlockL1-9C6,- Glaucoma or glaucoma suspect,,,9C61.0,- - - Primary open-angle glaucoma,,,Primary open-angle glaucoma is a chronic progressive optic neuropathy with characteristic morphological changes at the optic nerve head and retinal nerve fibre layer in the absence of other ocular disease or congenital anomalies. Progressive retinal ganglion cell death and visual field loss are associated with these changes. Anterior chamber angle appearance is normal and major risk factors include level of intraocular pressure and older age.,category,2
9,Diseases of the visual system,BlockL1-9C6,- Glaucoma or glaucoma suspect,,,9C61.2,- - - Secondary open-angle glaucoma,,,,category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C80,- - Non paralytic strabismus,,,"Non-paralytic strabismus is an abnormal binocular alignment in which one of the eyes is deviated. There are full ocular movements in each eye. The condition can alternate between eyes or only involve one eye. Strabismus may be intermittent or constant. The abnormal alignment may be present at distance fixation, near fixation or both.",category,1
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C80.0,- - - Esotropia,,,Esotropia is an abnormal binocular alignment in which one of the eyes has an inward deviation. Fixation can be alternatively or monocular. Esotropia is present in all distances. Squint angles can vary with distances.,category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C80.1,- - - Exotropia,,,Exotropia is an abnormal binocular alignment in which one of the eyes has an outward deviation. Fixation can be alternatively or monocular. Exotropia is present in all distances.,category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C80.2,- - - Vertical or torsional strabismus,,,"An abnormal binocular alignment which may be constant or intermittent, that is not horizontal, but vertical or torsional (rotational) around the pupillary axis.",category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C81,- - Ocular motor nerve palsies,,,,category,1
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C81.0,- - - Third nerve palsy,isolated oculomotor nerve palsy,,,category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C81.2,- - - Sixth nerve palsy,isolated abducent nerve palsy,,,category,2
9,Diseases of the visual system,BlockL1-9C8,- Strabismus or ocular motility disorders,,,9C84,- - Nystagmus,,,,category,1
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00,- - Disorders of refraction,,,,category,1
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00.0,- - - Myopia,,,"A refractive error in which rays of light entering the eye parallel to the optic axis are brought to a focus in front of the retina when ocular accommodation is relaxed. This usually results from the eyeball being too long from front to back, but can be caused by an overly curved cornea, a lens with increased optical power, or both. It is also called nearsightedness.",category,2
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00.1,- - - Hypermetropia,,,"A refractive error in which rays of light entering the eye parallel to the optic axis are brought to a focus behind the retina, as a result of the eyeball being too short from front to back. It is also called farsightedness because the near point is more distant than it is in emmetropia with an equal amplitude of accommodation.",category,2
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00.2,- - - Astigmatism,,,Unequal curvature of the refractive surfaces of the eye. Thus a point source of light cannot be brought to a point focus on the retina but is spread over a more or less diffuse area. This results from the radius of curvature in one plane being longer or shorter than the radius at right angles to it.,category,2
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00.3,- - - Presbyopia,,,The normal decreasing elasticity of the crystalline lens that leads to loss of accommodation.,category,2
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D00.4,- - - Anisometropia,,,,category,2
9,Diseases of the visual system,BlockL1-9D0,- Disorders of refraction or accommodation,,,9D01,- - Disorders of accommodation,,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D20,- - Bullous aphakic keratopathy following cataract surgery,Vitreal corneal syndrome,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D21,- - Cataract lens fragments in eye following cataract surgery,,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D22,- - Chorioretinal scars after surgery for detachment,,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D23,- - Conjunctival blebitis after glaucoma surgery,,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D24,- - Complications with glaucoma drainage devices,,,,category,1
9,Diseases of the visual system,BlockL1-9D2,- Postprocedural disorders of eye or ocular adnexa,,,9D25,- - Glaucoma due to ocular surgery or laser,,,,category,1
9,Diseases of the visual system,BlockL1-9D4,- Impairment of visual functions,,,9D40,- - Impairment of visual acuity,,,"Visual acuity refers to the ability to recognize details at the point of fixation, which usually is the fovea. It is expressed as an angular measure, usually measured as distance and/or near acuity.",category,1
9,Diseases of the visual system,BlockL1-9D4,- Impairment of visual functions,,,9D44,- - Impairment of colour vision,,,"Colour vision refers to the ability to distinguish colour differences. True colour “blindness” is extremely rare. Most colour vision deficiencies are minor, and congenital, with X-linked recessive inheritance (more prevalent among men). Some drugs and optic neuritis may also cause colour vision deficiencies.",category,1
9,Diseases of the visual system,BlockL1-9D4,- Impairment of visual functions,BlockL2-9D5,- - Subjective visual experiences,9D51,- - - Transient visual loss,,,,category,1
9,Diseases of the visual system,BlockL1-9D9,- Vision impairment,,,9D90,- - Vision impairment including blindness,,,,category,1
9,Diseases of the visual system,BlockL1-9D9,- Vision impairment,,,9D90.4,"- - - Blindness, binocular","visual impairment categories 3, 4, 5 in both eyes.",,,category,2
9,Diseases of the visual system,BlockL1-9D9,- Vision impairment,,,9D90.5,"- - - Blindness, monocular",,,,category,2
9,Diseases of the visual system,BlockL1-9D9,- Vision impairment,,,9D91,- - Near vision deficits,,,,category,1
9,Diseases of the visual system,BlockL1-9D9,- Vision impairment,,,9E1Y,- Other specified diseases of the visual system,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA0,- - Infectious diseases of external ear,AA00,- - - Abscess of external ear,,,"A fluctuant collection of purulent exudate and necrotic tissue located in the external auditory canal or in the soft tissues of the pinna, most commonly due to Staphylococcus aureus.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA0,- - Infectious diseases of external ear,AA01,- - - Cellulitis of external ear,,,"A diffuse subacute bacterial infection of the soft tissues of the external ear, most commonly due to beta-haemolytic streptococci. It may arise within an apparently healthy external ear but may complicate both inflammatory and infective forms of otitis externa.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA0,- - Infectious diseases of external ear,AA02,- - - Malignant otitis externa,,,"Malignant otitis externa is a rare life-threatening infective complication of otitis externa. It is due in the majority of cases to Pseudomonas aeruginosa. Organisms penetrate from the external ear canal into the surrounding deeper tissues resulting in osteomyelitis of the temporal bone and risks of damage to adjacent cranial nerves and septic thrombo-emboli to the brain. Advanced age, uncontrolled diabetes mellitus and immunosuppression are risk factors.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA0,- - Infectious diseases of external ear,AA03,- - - Otomycosis,,,"Fungal infection of the ear. Otomycosis is due to Aspergillus spp., especially A. niger, in 75% or more of cases and Candida in most of the remainder.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA0,- - Infectious diseases of external ear,AA04,- - - Perichondritis of external ear,,,"Fungal infection of the ear. Otomycosis is due to Aspergillus spp., especially A. niger, in 75% or more of cases and Candida in most of the remainder.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA1,- - Otitis externa,AA10,- - - - Seborrhoeic otitis externa,,,"Seborrhoeic dermatitis affecting the skin of the external ear. It is usually accompanied by evidence of seborrhoeic dermatitis at other sites. In mild cases it may be asymptomatic but it can present acutely with severe pain, oedema and exudation. Longstanding cases maybe complicated by chronic lymphoedema and occlusion of the external auditory canal.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA1,- - Otitis externa,AA13,- - - - Chronic otitis externa,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA1,- - Otitis externa,AA3Z,"- - - Otitis externa, unspecified",,,"Inflammation of the outer ear including the external ear canal, cartilages of the auricle, and the tympanic membrane.",category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA4,- - Noninflammatory disorders of the external ear,AA40,- - - Acquired deformity of external auditory canal,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA4,- - Noninflammatory disorders of the external ear,AA41,- - - Acquired deformity of pinna,,,Acquired deformities involving the external ear.,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA0,- Diseases of external ear,BlockL2-AA4,- - Noninflammatory disorders of the external ear,AA42,- - - Impacted cerumen,,,Impacted cerumen is the presence of occlusive aural wax in the external ear canal. Wax may cause tinnitus or otalgia and removal may be required to allow adequate otoscopic examination and/or alleviate symptoms.,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,BlockL2-AA8,- - Otitis media,AA90,- - - - Acute suppurative otitis media,,,Acute suppurative otitis media is defined as an inflammation of the middle ear which erupts suddenly and passes quickly. It is characteristic to have a middle-ear infection behind a reddened eardrum.,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,BlockL2-AA8,- - Otitis media,AA91,- - - - Chronic suppurative otitis media,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,BlockL2-AA8,- - Otitis media,AB00,- - - Acute otitis media,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,BlockL2-AA8,- - Otitis media,AB01,- - - Chronic otitis media,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,BlockL2-AA8,- - Otitis media,AB0Z,"- - - Otitis media, unspecified",,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,,,AB10,- - Disorders of Eustachian tube,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,,,AB11,- - Mastoiditis or related conditions,,,,category,1
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,,,AB11.0,- - - Acute mastoiditis,,,"Rapid onset inflammation of the mastoid bone, located in the skull just behind the ear. It is often a complication of otitis media.",category,2
10,Diseases of the ear or mastoid process,BlockL1-AA8,- Diseases of middle ear or mastoid,,,AB11.1,- - - Chronic mastoiditis,,,Persistent or recurrent inflammation of the space in the mastoid bone. It is often a complication of otitis media.,category,2
